Date,Open,High,Low,Close,Adj. Close,Change,Volume
2024-05-29,6.08000,6.14000,5.89000,5.98000,5.98000,-2.13%,212362
2024-05-30,5.98000,6.08400,5.78000,5.82000,5.82000,-2.68%,311557
2024-05-31,6.44000,6.75000,6.06000,6.13000,6.13000,5.33%,1294432
2024-06-03,6.10000,6.54000,5.95000,6.34000,6.34000,3.43%,873945
2024-06-04,6.40000,7.17000,6.35000,7.15000,7.15000,12.78%,1817101
2024-06-05,7.27000,7.40000,6.82000,7.01000,7.01000,-1.96%,1086787
2024-06-06,7.09000,7.49000,6.93200,7.32000,7.32000,4.42%,1309827
2024-06-07,7.44000,7.68000,7.04100,7.30000,7.30000,-0.27%,1016404
2024-06-10,6.97000,7.42000,6.96000,7.29000,7.29000,-0.14%,744967
2024-06-11,7.09000,7.56000,6.75000,7.54000,7.54000,3.43%,1033200
2024-06-12,7.91000,8.54000,7.65000,8.16000,8.16000,8.22%,2602623
2024-06-13,8.18000,10.10000,8.18000,9.85000,9.85000,20.71%,4309387
2024-06-14,9.88000,9.95000,8.90000,9.95000,9.95000,1.02%,2278580
2024-06-17,9.61000,9.74000,8.29000,9.38000,9.38000,-5.73%,2755503
2024-06-18,8.93000,9.33000,8.66000,9.08000,9.08000,-3.20%,1624050
2024-06-20,8.99000,10.11000,8.99000,9.86000,9.86000,8.59%,2673462
2024-06-21,9.18000,9.80000,8.68000,9.51000,9.51000,-3.55%,3283305
2024-06-24,9.29000,9.95000,8.92000,9.20000,9.20000,-3.26%,1823369
2024-06-25,9.50000,10.06500,9.20000,10.03000,10.03000,9.02%,5100553
2024-06-26,9.90000,10.98000,9.03000,9.25000,9.25000,-7.78%,5258077
2024-06-27,9.56000,10.69000,9.35000,9.78000,9.78000,5.73%,4375252
2024-06-28,10.23000,11.09000,10.10000,10.26000,10.26000,4.91%,4985328
2024-07-01,10.40000,11.13500,9.82000,10.59000,10.59000,3.22%,3386617
2024-07-02,10.86000,11.64000,10.41000,11.61000,11.61000,9.63%,4348131
2024-07-03,11.22000,11.85000,10.71000,11.83000,11.83000,1.89%,3685419
2024-07-05,10.90000,11.64000,10.45000,11.54000,11.54000,-2.45%,3143577
2024-07-08,11.80000,12.85000,11.80000,12.42000,12.42000,7.63%,4339423
2024-07-09,12.42000,12.85000,11.06000,11.21000,11.21000,-9.74%,3342257
2024-07-10,11.60000,11.60000,10.71000,10.91000,10.91000,-2.68%,1736388
2024-07-11,11.37000,11.46000,9.83000,10.17000,10.17000,-6.78%,4538542
2024-07-12,10.19000,10.77000,9.80000,10.57000,10.57000,3.93%,2098000
2024-07-15,11.13000,11.66800,11.02000,11.48000,11.48000,8.61%,2809846
2024-07-16,11.28000,11.73000,10.97000,11.18000,11.18000,-2.61%,2560152
2024-07-17,10.94000,11.45000,10.17000,10.32000,10.32000,-7.69%,3036585
2024-07-18,10.60000,10.60000,9.34000,9.43000,9.43000,-8.62%,2353625
2024-07-19,9.44000,11.07500,9.20000,10.98500,10.98500,16.49%,3138149
2024-07-22,11.19500,11.88000,10.53000,11.80000,11.80000,7.42%,2015121
2024-07-23,11.49000,11.93000,10.89000,10.90000,10.90000,-7.63%,2017084
2024-07-24,10.95000,11.08000,9.80000,9.88000,9.88000,-9.36%,1920710
2024-07-25,9.68000,10.13000,9.13000,9.65000,9.65000,-2.33%,1416914
2024-07-26,9.99000,10.52000,9.68000,9.87000,9.87000,2.28%,1263688
2024-07-29,10.29000,10.35000,9.54000,9.60000,9.60000,-2.74%,758441
2024-07-30,9.51000,9.78000,9.02000,9.08000,9.08000,-5.42%,1734593
2024-07-31,9.50000,9.57500,9.03000,9.08000,9.08000,,2425069
2024-08-01,9.09000,9.14400,8.09500,8.31000,8.31000,-8.48%,2523381
2024-08-02,8.00000,8.15000,7.10500,7.35500,7.35500,-11.49%,3249038
2024-08-05,6.70000,7.44000,6.40000,7.31000,7.31000,-0.61%,3273408
2024-08-06,7.50000,8.93000,7.27000,8.38000,8.38000,14.64%,3528045
2024-08-07,8.46000,8.63000,7.47000,7.66000,7.66000,-8.59%,2808789
2024-08-08,7.86000,8.50000,7.66000,8.44000,8.44000,10.18%,1397423
